981670,29.7355549,-95.6392804
981671,29.7287422,-95.4304521
981676,29.7033869,-95.5666254
981679,29.6556877,-95.5227478
981693,29.7359286,-95.6250885
981695,29.7572337,-95.3678825
981697,29.7382741,-95.5095397
981703,29.7040607,-95.5890347
981704,29.6774584,-95.5992052
981706,29.675603,-95.5855917
981710,29.7101107,-95.552416
981713,29.6176263,-95.4655016
981715,29.7419971,-95.5002519
981726,29.8013824,-95.4839554
981736,29.7049422,-95.5704009
981749,29.743474,-95.4119319
981752,29.6118908,-95.5088246
981781,29.7778143,-95.6429357
981787,29.7631407,-95.467519
981792,29.8709291,-95.337497
981946,29.728734,-95.430945
981954,29.747435,-95.450396
981963,29.8036235,-95.4040998
981982,29.726084,-95.428296
981991,29.8280304,-95.3786907
982003,29.6117524,-95.2261932
982016,29.7306688,-95.2837939
982257,29.8658462,-95.4818854
982266,29.7933571,-95.3534177
982278,29.9490671,-95.422875
982286,29.8034621,-95.4204124
982298,29.8772132,-95.4834428
982313,29.8079433,-95.4422329
982316,29.8839762,-95.4584821
982320,29.8767424,-95.4267405
982332,29.7976458,-95.381572
982334,29.798063,-95.5247491
982385,29.8473937,-95.4948715
982422,29.671301,-95.240288
982426,29.560536,-95.124641
982431,29.6813703,-95.3068007
982440,29.6740787,-95.3359587
982445,29.6124883,-95.2205698
982455,29.73403,-95.4112961
982458,29.6129325,-95.2194416
982474,29.669684,-95.375556
982476,29.727663,-95.420623
982536,29.7676032,-95.2128713
982786,29.7605731,-95.3626966
982787,29.8701047,-95.3756182
982794,29.7731851,-95.5808133
982797,29.7339573,-95.4063855
982800,29.7381415,-95.4877002
982801,29.7997662,-95.5625711
982805,29.7765374,-95.5619099
982808,29.6634595,-95.4650022
982813,29.6540352,-95.4804761
982816,29.7395485,-95.462716
982821,29.792785,-95.543761
982833,29.725948,-95.4061914
983340,29.7164276,-95.4894729
983341,29.7156224,-95.4146415
983350,29.7049115,-95.5672346
983351,29.6269471,-95.4621861
983373,29.6908399,-95.5746743
983376,29.7392751,-95.470679
983377,29.675603,-95.5870593
983384,29.75339,-95.6043584
983385,29.5944786,-95.4663562
983386,29.7047453,-95.5961778
983394,29.7043687,-95.5113044
983395,29.7370013,-95.5913985
983408,29.696835,-95.532748
983416,29.7061503,-95.4891984
983420,29.7059415,-95.6044197
983454,29.6871477,-95.4920712
983623,29.618099,-95.2858614
983636,29.5770612,-95.1228631
983645,29.7053826,-95.4237689
983648,29.734923,-95.284234
983650,29.720305,-95.4182707
983660,29.684757,-95.2965
983666,29.8102302,-95.4295915
983668,29.5864063,-95.1897609
983679,29.6549832,-95.3566868
983688,29.7448421,-95.4429578
984153,29.6768196,-95.4269737
984156,29.7395485,-95.462716
984158,29.766176,-95.4032673
984179,29.7227156,-95.4421161
984182,29.741147,-95.304157
984301,29.775112,-95.1870239
984305,29.6630569,-95.5281795
984310,30.0676728,-95.1961612
984314,29.693278,-95.4013821
984323,29.7751618,-95.5525501
984330,29.5988321,-95.4927984
984331,29.8031866,-95.3636982
984335,29.772598,-95.2271676
984338,29.5903155,-95.4702068
984342,29.791548,-95.374517
984343,29.8279915,-95.3784309
984346,29.804782,-95.4478895
984387,29.7965371,-95.5406542
984388,29.8136718,-95.3823923
984390,29.7274319,-95.4306076
984395,29.7995129,-95.3724438
984399,29.8417809,-95.5109521
984407,29.8042489,-95.4721242
984409,29.776567,-95.427194
984410,29.8115785,-95.4336511
984421,29.7888069,-95.6451126
984433,29.850973,-95.499704
984437,29.8231027,-95.2544453
984439,29.8511681,-95.4902193
984444,29.957868,-95.542185
984566,29.8487609,-95.2646962
984676,29.7053718,-95.4909587
984776,29.801682,-95.368202
984779,29.9588263,-95.5458798
984782,30.0491387,-95.1865739
984791,30.0598364,-95.2109098
984801,29.76095,-95.283095
984802,29.780898,-95.364307
984807,29.7647913,-95.2127324
984810,29.8305404,-95.3609486
984831,29.838632,-95.472238
984832,29.777734,-95.358132
984847,29.701428,-95.303794
984867,29.7545806,-95.3624441
984868,29.681951,-95.2759255
984871,29.6898458,-95.3193636
984885,29.7230629,-95.4590178
984894,29.5956821,-95.2012019
984895,29.602739,-95.2148239
984897,29.6329077,-95.3564001
984899,29.6977754,-95.2789595
984903,29.681951,-95.2759255
984907,29.6920873,-95.4393511
985067,29.7203491,-95.534722
985070,29.72143,-95.5016321
985071,29.7291031,-95.5291679
985075,29.7065499,-95.4135452
985078,29.7087786,-95.5208535
985082,29.732392,-95.492817
985085,29.791091,-95.548381
985096,29.7311674,-95.4672106
985100,29.695646,-95.4906939
985108,29.618558,-95.465444
985109,29.6896081,-95.4651491
985123,29.655093,-95.5683172
985141,29.7386013,-95.4966223
985144,29.7228799,-95.5392344
985153,29.6600251,-95.5085844
985154,29.6871495,-95.5295888
985168,29.7213548,-95.4574122
985169,29.6547579,-95.5085025
985177,29.7169859,-95.4152379
985179,29.72587,-95.490173
985184,29.6559323,-95.5080474
985187,29.6879955,-95.4920552
985195,29.7507654,-95.5728017
985198,29.6752133,-95.5397546
985206,29.6934529,-95.4955631
985216,29.8111333,-95.3820165
985220,30.0451921,-95.195309
985225,29.739505,-95.377032
985229,29.713555,-95.3165269
985234,29.694898,-95.496688
985237,29.8215237,-95.53605
985247,29.7361437,-95.5410476
985258,29.6883659,-95.391123
985262,29.649908,-95.5586941
985267,29.777774,-95.2239585
985268,29.7721894,-95.3305948
985279,29.7788698,-95.5419007
985447,29.740224,-95.42829
985456,29.6889507,-95.2989897
985457,29.6562676,-95.3363446
985460,29.7708528,-95.5903496
985465,29.7572337,-95.3678825
985471,29.733665,-95.380183
985476,29.7367615,-95.2879937
985479,29.6934415,-95.3283569
985480,29.7192712,-95.3686108
985482,29.7572337,-95.3678825
985486,29.7009697,-95.3775629
985487,29.658461,-95.368341
985490,29.681951,-95.2759255
985493,29.598155,-95.215894
985496,29.7613321,-95.3062584
985507,29.7350956,-95.3049181
985508,29.6989652,-95.2777595
985515,29.7007724,-95.281298
985920,29.810632,-95.379986
985942,29.8824482,-95.4948792
986128,29.8465331,-95.3655435
986129,29.8038269,-95.3625842
986131,29.7527588,-95.4102974
986135,29.800664,-95.328593
986136,29.86528,-95.479369
986138,29.7878092,-95.3881115
986139,29.829629,-95.526065
986142,29.767147,-95.206656
986157,29.734631,-95.59735
986158,30.042223,-95.176615
986168,29.8202335,-95.545729
986176,29.970292,-95.5419189
986177,29.6735874,-95.460272
986181,29.7576198,-95.3596559
986195,29.8286975,-95.4337914
986203,29.8268718,-95.407982
986206,29.8473937,-95.4948715
986211,29.774322,-95.241354
986219,29.692847,-95.349015
986222,29.7880879,-95.3698894
986231,29.6416863,-95.3016555
986236,29.8892714,-95.4139676
986248,29.7584113,-95.3538665
986272,29.8700154,-95.3685119
986274,29.845183,-95.363092
986284,29.6757053,-95.5495873
986285,29.7082165,-95.4909033
986297,29.7529936,-95.4820306
986300,29.7073703,-95.4851394
986311,29.709426,-95.552347
986316,29.7142859,-95.5390425
986329,29.635105,-95.499573
986359,29.7395485,-95.462716
986362,29.7481525,-95.6446389
986386,29.6781501,-95.538965
986387,29.6754405,-95.6028086
986390,29.710388,-95.554864
986404,29.706891,-95.481521
986417,29.821895,-95.5455808
986425,29.7180816,-95.520561
986427,29.7331812,-95.5224216
986460,29.6844428,-95.3732626
986646,29.810632,-95.379986
986671,29.8601568,-95.4740132
986685,29.945831,-95.4116066
986701,29.8286751,-95.2843292
986812,29.785299,-95.295563
986815,29.6762633,-95.2690349
986850,29.7348148,-95.3619081
986854,29.8173216,-95.4158052
986857,29.6094692,-95.2283659
987041,29.6892933,-95.5717871
987047,29.7553619,-95.362672
987052,29.7409388,-95.3921618
987123,29.8662173,-95.4808133
987124,29.812439,-95.4129541
987431,29.918835,-95.404709
987745,29.810632,-95.379986
987802,29.828666,-95.3742
987825,29.741206,-95.321534
987888,29.7367135,-95.2910557
987907,29.7165368,-95.297908
987921,29.671988,-95.276425
987925,29.647384,-95.208262
987926,29.7590796,-95.367612
987937,29.7716041,-95.2188947
987941,29.7565609,-95.3675958
987944,29.6751389,-95.2652974
988483,29.7116707,-95.3129314
988485,29.774615,-95.335553
988488,29.681951,-95.2759255
988515,29.5565783,-95.1067492
988519,29.7570608,-95.3454008
988528,29.7148531,-95.3119187
988537,29.6424324,-95.2435512
988540,29.6684564,-95.2635621
988546,29.7372166,-95.3884083
988555,29.7457719,-95.3204779
988612,29.810632,-95.379986
988732,30.0541973,-95.1866429
988746,29.795369,-95.4864576
988756,29.8970075,-95.429128
988761,29.8462103,-95.3720646
988770,29.7743272,-95.4322024
989091,29.6965718,-95.5876199
989319,29.7448421,-95.4429578
989333,29.7049115,-95.5672346
989339,29.718534,-95.475702
989342,29.65826,-95.497806
989356,29.736914,-95.4850203
989362,29.6726758,-95.6024905
989368,29.7345411,-95.4046936
990246,29.675938,-95.5927434
990255,29.7674772,-95.3699014
990262,29.7456609,-95.3029721
990263,29.672646,-95.279886
990269,29.554637,-95.1211158
990281,29.6538692,-95.368495
990287,29.6532063,-95.2493669
990288,29.657769,-95.363784
990307,29.8031128,-95.4831218
990308,29.6701553,-95.2563011
990346,29.6799165,-95.3566966
990353,29.5666421,-95.1346938
990690,29.767954,-95.3825109
990696,29.7696777,-95.6066583
990698,29.7451531,-95.3776337
990706,29.7377779,-95.4598508
990707,29.8502295,-95.4888116
990708,29.7568749,-95.373054
990718,29.8312859,-95.5567482
990719,29.7414868,-95.4629597
990721,29.76908,-95.387844
990737,29.7643042,-95.3618974
990740,29.8590361,-95.53905
990759,29.7281007,-95.4418325
990774,29.7315022,-95.5190141
990783,29.7384003,-95.5612595
990784,29.811186,-95.50121
990785,30.0294952,-95.2475009
990793,29.6808634,-95.2939902
990859,29.859812,-95.3847019
990867,29.9643248,-95.3067179
990872,30.040407,-95.251225
990899,29.8471406,-95.3433817
990911,29.779967,-95.426402
990926,29.848948,-95.3030109
990934,29.752353,-95.355018
990955,29.962635,-95.546345
990959,29.8607118,-95.4729614
990981,30.0632173,-95.1980026
990990,29.848368,-95.332705
990998,29.7392351,-95.5563631
991002,29.740224,-95.42829
991010,29.7431263,-95.3978625
991020,29.752636,-95.403215
991030,29.7381277,-95.5382428
991036,29.7553619,-95.362672
991053,29.7389147,-95.4059223
991055,29.6183804,-95.2191417
991058,29.6818539,-95.3030455
991078,29.8026093,-95.4542747
991079,29.8519753,-95.5087219
991080,29.8473937,-95.4948715
991085,29.754484,-95.3325909
991092,29.8195519,-95.459861
991098,29.8116272,-95.3990338
991101,29.930785,-95.406923
991111,29.6582076,-95.5821733
991121,29.7347347,-95.2852895
991124,29.8382834,-95.3887066
991129,29.6560083,-95.5311484
991154,29.6880815,-95.5687235
991156,29.7201417,-95.4744785
991300,29.7168291,-95.4857728
991301,29.7044771,-95.5893102
991321,29.6121681,-95.4451037
991332,29.7321678,-95.478897
991336,29.6136784,-95.4434469
991339,29.7500298,-95.4849067
991343,29.7313219,-95.4911817
991356,29.6708986,-95.6188248
991391,29.6905827,-95.5498173
991432,29.7254731,-95.4950232
991434,29.7294424,-95.5274533
991435,29.6611756,-95.6003781
991438,29.689566,-95.4577259
991443,29.7380601,-95.5031637
991606,29.7912637,-95.3376768
991628,29.8383991,-95.4732579
991759,29.7165469,-95.478683
991785,29.738946,-95.6440527
991792,29.7268234,-95.4892308
991808,29.7790693,-95.5452333
991809,29.6775374,-95.6037671
991815,29.6568059,-95.5424517
991818,29.7058463,-95.4968704
991821,29.5993393,-95.4912316
991823,29.651819,-95.5703936
991828,29.72569,-95.421182
991845,29.73617,-95.6357862
991856,29.7044478,-95.4828838
991870,29.7431492,-95.4588932
991875,29.673614,-95.422484
991880,29.6756209,-95.4770966
991894,29.7049754,-95.576586
991981,29.810632,-95.379986
992058,29.7182109,-95.4849308
992068,29.6555823,-95.4676237
992079,29.7514719,-95.6061767
992082,29.681921,-95.4800772
992084,29.7007725,-95.4925431
992101,29.7285197,-95.5316219
992112,29.6746242,-95.5554634
992115,29.6577644,-95.5837461
992121,29.737368,-95.553573
992126,29.7760976,-95.6444366
992130,29.688679,-95.505659
992149,29.7382663,-95.5106601
992152,29.7168262,-95.5399392
992154,29.6835032,-95.5281679
992168,29.7201603,-95.4725847
992177,29.7872574,-95.6456214
992183,29.7607893,-95.4654033
992186,29.718035,-95.5195279
992195,29.7278209,-95.6440676
992203,29.68937,-95.475718
992368,29.718374,-95.313383
992379,29.5690725,-95.1111036
992385,29.717665,-95.4969069
992390,29.6880899,-95.339974
992398,29.625958,-95.267102
992408,29.7279226,-95.3767204
992422,29.6923612,-95.4147671
992423,29.7296232,-95.3500646
992526,29.8029248,-95.4914211
992537,29.8161865,-95.5271074
992541,29.727663,-95.420623
992543,29.8232142,-95.4749269
992561,29.809525,-95.381583
992570,29.5914219,-95.2221577
992578,29.6440951,-95.4673692
992585,29.7138708,-95.5393918
992744,29.7537207,-95.3731773
992761,29.6798084,-95.3556056
992768,29.7511359,-95.3349507
992794,29.7421823,-95.3905368
992854,29.7604267,-95.3698028
992899,29.7027282,-95.5969327
992912,29.712762,-95.513052
992917,29.771007,-95.5579757
992925,29.6896366,-95.4602653
992934,29.6275727,-95.4304684
992939,29.7370706,-95.5545851
992942,29.781313,-95.546905
992943,29.7322841,-95.5007235
992944,29.7860258,-95.6749763
993002,29.7748311,-95.5618872
993006,29.599461,-95.483435
993009,29.697465,-95.4877295
993011,29.7837158,-95.6496621
993012,29.7373247,-95.5967445
993019,29.6515914,-95.5688346
993020,29.7559064,-95.3638873
993028,29.690818,-95.5296746
993035,29.725213,-95.475296
993036,29.7168714,-95.4173065
993058,29.7668634,-95.2125663
993059,29.7624137,-95.4665545
993061,29.7050421,-95.5444948
993076,29.7540689,-95.6444547
993081,29.727061,-95.5563153
993087,29.7431308,-95.4043167
993092,29.6611449,-95.5847074
993111,29.7371985,-95.4977081
993116,29.7063444,-95.5507222
993119,29.767895,-95.372641
993125,29.7740978,-95.237163
993131,29.803118,-95.50998
993133,29.7783218,-95.4291831
993137,29.7093537,-95.4978627
993138,29.6771435,-95.4880213
993141,29.73636,-95.32668
993143,29.7368377,-95.5732793
993161,29.753641,-95.3871749
993162,29.7575504,-95.3768247
993163,29.7480057,-95.3895085
993168,29.734404,-95.419006
993177,29.7712163,-95.5898715
993181,29.7479216,-95.4077136
993184,29.7340389,-95.3984069
993188,29.786908,-95.3721503
993581,29.7067822,-95.4929697
993604,29.6637077,-95.5284647
993611,29.7268234,-95.4892308
993613,29.8123459,-95.419556
993616,29.791933,-95.545049
993625,29.9320388,-95.4135691
993632,29.607891,-95.452498
993634,29.7604267,-95.3698028
993646,29.8026093,-95.4542747
993662,29.6667281,-95.2770783
993672,29.8117721,-95.3175542
993674,29.8468393,-95.3635429
993675,29.8036906,-95.3613557
993676,29.7863631,-95.3603048
993677,29.8450275,-95.2619754
993678,29.7764754,-95.2920831
993679,29.7503028,-95.324675
993690,29.7483611,-95.5732127
993691,29.861652,-95.4745697
993693,29.806998,-95.481381
993694,29.8106021,-95.5251989
993703,29.7980562,-95.2716361
993759,29.677232,-95.352459
993815,29.7356156,-95.6106421
993816,29.7370798,-95.4800719
993818,29.7514719,-95.6061767
993822,29.6887116,-95.5342516
993828,29.8139,-95.316828
993830,29.7038118,-95.5858537
993849,29.622956,-95.2278055
993859,29.6448138,-95.4937115
993861,29.7483721,-95.4544306
993865,29.728145,-95.54112
993956,29.8207847,-95.4995444
993975,29.7576147,-95.3703659
9,-95.306885
418515,29.7173527,-95.5006351
418522,29.7787882,-95.5473755
418529,29.7061617,-95.5540705
418530,29.84965,-95.371533
418532,29.8693652,-95.567996
418533,29.7161595,-95.3131563
418536,29.6539321,-95.5669992
418543,29.7194885,-95.4181367
418545,29.6943987,-95.5955719
418553,29.7420644,-95.4462286
418555,29.8027456,-95.341453
418556,29.8167751,-95.3926528
418558,29.7148118,-95.5397427
418562,29.8005874,-95.4482664
418564,29.6258947,-95.2849387
418567,29.7837668,-95.58941
418568,29.7634477,-95.6245996
418570,29.5942082,-95.1803445
418575,29.83639,-95.262556
418579,29.7858519,-95.5219362
418580,29.9601765,-95.5458752
418582,29.691064,-95.524865
418583,29.7467464,-95.3771169
418585,29.7448588,-95.4074184
418589,29.770317,-95.39827
418590,29.950365,-95.414112
418599,29.7440974,-95.4104148
418600,29.9490695,-95.4227435
418608,29.7282946,-95.5349356
418610,29.792264,-95.26702
418613,29.7376859,-95.521943
418614,29.767487,-95.30103
418615,29.601065,-95.285689
418616,29.7366817,-95.605371
418617,29.69009,-95.558313
418618,29.7050134,-95.5582154
418619,29.6503956,-95.568048
418620,29.5801077,-95.1577614
418621,29.7711537,-95.6117056
418622,29.9614955,-95.54743
418623,30.0690177,-95.2117581
418624,29.7376185,-95.5590047
418625,29.6018049,-95.2167434
418626,29.7835281,-95.5752406
418627,30.0687268,-95.2445629
418629,29.5729115,-95.1098363
418630,29.676302,-95.540575
418631,29.9415825,-95.4070221
418632,29.7763465,-95.6443046
418633,29.7840059,-95.6061915
418634,29.8463568,-95.3925984
418635,29.743098,-95.410431
418636,29.730658,-95.427785
418637,29.738473,-95.477296
418640,29.714739,-95.3159803
418641,30.0498316,-95.18345
418642,29.7750865,-95.3015463
418646,29.951038,-95.3321689
418663,29.7058648,-95.5405962
418666,29.7755147,-95.4272785
418668,29.704529,-95.5813161
418669,29.7321691,-95.4407343
418671,29.7039311,-95.5776237
418672,29.7120679,-95.3125162
418678,29.6560577,-95.5106862
418679,29.7277743,-95.5310177
418682,29.7361839,-95.4104545
418684,29.7859602,-95.6847154
418685,29.6405966,-95.3384338
418686,29.5347619,-95.2014451
418688,29.8175381,-95.435563
418692,29.7295979,-95.4375779
418693,29.667336,-95.5278
418696,29.881155,-95.2998439
418703,29.6488258,-95.4871681
418704,29.7141502,-95.2778924
418705,29.9837816,-95.282055
418706,29.7369451,-95.5206762
418708,29.6880995,-95.575885
418712,29.874254,-95.437278
418713,29.8686868,-95.413219
418714,29.7360391,-95.6096278
418716,29.7570552,-95.3650238
418717,29.7018139,-95.5773662
418727,29.6491283,-95.5676076
418728,29.7420095,-95.3079413
418729,29.7735397,-95.3900771
418732,29.7509862,-95.3651695
418734,29.766973,-95.552632
418735,29.9412456,-95.4237233
418736,29.7493566,-95.3750781
418738,29.7361075,-95.4108353
418739,29.7484855,-95.4019638
418742,29.7995028,-95.5171001
418749,29.619942,-95.509337
418750,29.8126925,-95.3975352
418752,29.7908687,-95.3723427
418754,29.7196712,-95.4771197
418757,29.7824375,-95.4266708
418758,29.801128,-95.459085
418759,29.8134182,-95.429803
418760,29.8033083,-95.3716996
418761,29.664621,-95.4635459
418762,29.824783,-95.384461
418767,29.8092274,-95.4310086
418771,29.7365951,-95.4109565
418774,29.7604267,-95.3698028
418776,29.600065,-95.48375
418780,29.837398,-95.361874
418788,29.675065,-95.5548995
418790,29.733372,-95.4844973
418793,29.7021218,-95.5771595
418797,29.7628975,-95.4789819
418798,29.832141,-95.523235
418801,29.650452,-95.292742
418802,29.5420385,-95.1483926
418803,29.834403,-95.41119
418804,29.7766845,-95.3139002
418809,29.985684,-95.3359476
418815,29.8019136,-95.2194431
418817,29.8033765,-95.2182786
418818,29.7326292,-95.366294
418819,29.7134607,-95.5720607
418820,29.7176784,-95.4158496
418826,30.0322941,-95.17393
418827,29.7187399,-95.5319632
418828,29.7165469,-95.478683
418830,29.7395485,-95.462716
418831,29.8509771,-95.2395051
418835,29.7509862,-95.3651695
418836,29.7361322,-95.644214
418839,29.7216404,-95.6186768
418840,29.8689271,-95.3848298
418841,29.960026,-95.550993
418845,29.7320855,-95.4354249
418848,29.5732521,-95.1105579
418854,29.8398345,-95.4112664
418855,29.7295979,-95.4375779
418856,29.8320543,-95.5267269
418857,29.831627,-95.411033
418862,29.8977817,-95.4135161
418863,29.6973759,-95.4879027
418864,29.557518,-95.118006
418869,29.725538,-95.369176
418877,29.7481268,-95.4801119
418880,29.731796,-95.290593
418883,29.985684,-95.3359476
418884,29.85026,-95.27033
418886,29.9406999,-95.3304048
418887,29.7045104,-95.5937601
418889,29.7371953,-95.5845775
418890,29.64464,-95.5088752
418893,29.7668634,-95.2125663
418894,29.7258267,-95.4147899
418898,29.688384,-95.5750612
418899,29.689746,-95.562683
418902,29.7524847,-95.45433
418903,29.726819,-95.371307
418905,29.7121737,-95.5449897
418906,29.8222094,-95.5221785
418912,29.727663,-95.420623
418914,29.6136146,-95.445103
418915,29.7368563,-95.5150293
418916,29.7384467,-95.4696826
418918,29.6910838,-95.5426718
418919,29.6236998,-95.3549196
418922,29.7202925,-95.3730601
418929,30.0322941,-95.17393
418931,29.574165,-95.1099961
418932,29.7372694,-95.3906306
418933,29.839992,-95.425543
418935,29.6723104,-95.2874855
418936,29.7363973,-95.5638957
418937,29.7294899,-95.3097322
418946,29.822056,-95.275828
418947,29.7608074,-95.3492129
418950,29.985684,-95.3359476
418952,29.743863,-95.381268
418953,29.7339228,-95.4410482
418955,29.601993,-95.2495778
418956,29.9415563,-95.4079713
418957,30.0199615,-95.1035366
418958,29.688657,-95.5954579
418959,29.731126,-95.481824
418977,29.708834,-95.490706
418978,29.7240007,-95.4415087
418981,29.675096,-95.5866864
418987,30.0498537,-95.1851699
418989,29.7374686,-95.6045695
418990,29.859006,-95.341762
418992,29.851859,-95.503577
418994,29.8045056,-95.3920319
418997,29.7043567,-95.4906066
418999,29.7372286,-95.5749047
419003,29.5420385,-95.1483926
419006,29.655212,-95.530087
419007,29.6160183,-95.4191257
419008,29.6667892,-95.4390572
419010,29.7731436,-95.2151293
419011,29.7734533,-95.3990045
419013,29.7062092,-95.5549098
419014,29.786812,-95.521214
419015,29.7180455,-95.5005613
419016,29.714257,-95.5390427
419019,29.5940287,-95.467176
419020,29.8986289,-95.4130388
419021,29.675788,-95.588416
419022,29.8504792,-95.5111501
419023,29.802928,-95.367812
419024,29.644216,-95.356393
419025,29.7003862,-95.3766492
419026,29.9528266,-95.5465339
419028,30.0195519,-95.1093506
419029,29.7283226,-95.4383982
419034,29.7568842,-95.3642926
419042,30.0662225,-95.2475374
419044,29.7372353,-95.461041
419045,30.0549642,-95.18702
419046,29.7513002,-95.3917515
419050,29.966831,-95.4235099
419053,29.7308626,-95.2861386
419054,29.825831,-95.376732
419056,29.7758527,-95.6192029
419057,29.624129,-95.2282785
419065,29.6897186,-95.5024563
419066,29.737412,-95.376545
419067,29.598553,-95.496514
419070,29.985684,-95.3359476
419072,29.9859469,-95.3370042
419074,29.9864194,-95.3453915
419075,29.9883945,-95.3385721
419077,29.7521928,-95.6237181
419081,29.8698041,-95.4898909
419082,29.8247806,-95.2523572
419085,29.841407,-95.472011
